platform,Desc,Link,Price,Rating,Raters,Reviewers,img_url,Scaled Rating,VFM,composite
Amazon,Oral B Sensitive Whitening Extra Soft manual Toothbrush for adults (4 Toothbrushes),https://www.amazon.in/Oral-B-Sensitive-Whitening-Toothbrush-Soft/dp/B00U7EEKQE,110,4.2,1590,,https://m.media-amazon.com/images/I/61QCCUr8sEL._AC_UL320_.jpg,4.199425907981725,1.3854035219388423,1.2492947277331825
Amazon,"Oral B Ultrathin Sensitive Manual Toothbrush for adults, Multicolor- (Buy 2 Get 2 Free)",https://www.amazon.in/Oral-B-Ultrathin-Sensitive-Toothbrush-Piece/dp/B06XCZ68K6,120,4.2,2091,,https://m.media-amazon.com/images/I/61pn62KpZYL._AC_UL320_.jpg,4.199844474652389,1.3265550947784746,1.2225952226905772
Amazon,"Colgate 360 Whole Mouth Clean Toothbrush for adults - Manual,Multicolor,4 Pcs (Buy 2 Get 2 Free)",https://www.amazon.in/Colgate-Whole-Mouth-Clean-Toothbrush/dp/B081QXZSDC,140,4.1,753,,https://m.media-amazon.com/images/I/51ToWTRGSVL._AC_UL320_.jpg,4.091015556840182,1.1963267668537085,1.1309486360476684
Amazon,Colgate ZigZag Charcoal Medium Bristle Manual Toothbrush for adults- 4 Pcs,https://www.amazon.in/Colgate-ZigZag-Charcoal-Bristle-Toothbrush/dp/B0844797JQ,58,4.1,1083,,https://m.media-amazon.com/images/I/61LGwd-VlhL._AC_UL320_.jpg,4.097347987314194,1.8615365169721454,1.4129456943883085
Amazon,"Colgate ZigZag Anti-Bacterial manual Toothbrush for adults - Soft (Multicolor,Pack of 6)",https://www.amazon.in/Colgate-ZigZag-Toothbrush-Medium-Pack/dp/B075WYLCV3,80,4.2,1492,,https://m.media-amazon.com/images/I/81-yp7BnJVL._AC_UL320_.jpg,4.199241487347167,1.6244582859346937,1.3527326504782686
Amazon,"Oral B Sensitive & Gums Extra Softs Manual Toothbrush For Adults, Multicolor - (Buy 2 Get 2 Free)",https://www.amazon.in/Oral-Sensitive-Manual-Toothbrush-Multicolor/dp/B0B591M2JK,147,4.2,32,,https://m.media-amazon.com/images/I/6110Xyoda6L._AC_UL320_.jpg,3.0113788013197933,0.8593882829924672,0.7055811066590897
Amazon,"Oral B Criss Cross Adult Manual Toothbrush With Neem Extract, Medium (Buy 2 Get 2 Free)",https://www.amazon.in/Oral-B-Criss-Toothbrush-Extract-Medium/dp/B07QKT243Z,150,4.1,1904,,https://m.media-amazon.com/images/I/61xYpcxMBqL._AC_UL320_.jpg,4.099757824544646,1.1582312558782781,1.1151741246334665
Amazon,"Sensodyne Deep Clean Manual Brush Super Saver Pack for adult (Multicolor, Pack of Buy 2, Get 1 Free)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfbXRmOjIwMDgxMjQ0ODM2MjA0OjowOjo&url=%2FSensodyne-Clean-Brush-Super-Saver%2Fdp%2FB0856MYXNQ%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,110,4.4,1314,,https://m.media-amazon.com/images/I/51axo2sRFDL._AC_UL320_.jpg,4.398649333124702,1.4511279425843417,1.3392419156649498
Amazon,"Dr. Flex - Flexi Toothbrush (Pack of 12) with Free Anti-Bacterial Hygiene Cap, DuPont filaments, holder, cap, toothbrush with cap, tooth brush with cap, travel brush, travel toothbrush,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfbXRmOjIwMDE3NzMwNjQ0MjA4OjowOjo&url=%2FDr-Flex-Toothbrush-Anti-Bacterial-Hygiene%2Fdp%2FB07BCD83FK%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,216,4.0,195,,https://m.media-amazon.com/images/I/518bYuoyUCL._AC_UL320_.jpg,3.8226687370819312,0.8999585263406782,0.9165681313806517
Amazon,LOFA Love For Arcade Furry by /Softest Toothbrush in the /Soft toothbrushes by (Green Combo),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfbXRmOjIwMDcyODMzNTY2MjA0OjowOjo&url=%2FLOFA-Love-Arcade-Toothbrush-toothbrushes%2Fdp%2FB08LLDQ8HK%2Fref%3Dsr_1_23_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,525,4.0,1024,,https://m.media-amazon.com/images/I/51g+hZi3gqL._AC_UL320_.jpg,3.9968308734994293,0.6035577437913905,0.7848054763186935
Amazon,Dr Flex Hard Toothbrush with DuPont Filaments in Anti-Bacterial Container for Adult - Pack of 4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfbXRmOjIwMDMxMDY1Nzc1MjA4OjowOjo&url=%2FDr-Flex-Toothbrush-Filaments-Anti-Bacterial%2Fdp%2FB089KSLGDS%2Fref%3Dsr_1_24_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,199,4.0,310,,https://m.media-amazon.com/images/I/31W0Em4cE5L._AC_UL320_.jpg,3.9213347114121873,0.9618117585977529,0.9719989484760111
Amazon,"Oral B Pro-Health Criss Cross Charcoal Toothbrush, Extra Soft, 1Pc",https://www.amazon.in/Oral-B-Pro-Health-Criss-Charcoal-Toothbrush/dp/B07QLT2WCT,90,4.2,1774,,https://m.media-amazon.com/images/I/7146gdBqHaL._AC_UL320_.jpg,4.199652056969252,1.5317037032504235,1.3136737801289722
Amazon,"Dr. Dentaids Stim Ortho Mb Orthodontic manual Toothbrush for adults (Multicolor,Pack Of 3)",https://www.amazon.in/Dentaids-Stim-Ortho-Orthodontic-Toothbrush/dp/B01MQCVVN5,250,4.3,2109,,https://m.media-amazon.com/images/I/71UNppMGYiL._AC_UL320_.jpg,4.299847599092375,0.9409483073740915,1.0541994515601678
Amazon,"Colgate ZigZag Toothbrush for adults -Manual, Multicolor, Medium (Buy 2 Get 1)",https://www.amazon.in/Colgate-Toothbrush-ZigZag-Free-Medium-Bristles-Saver/dp/B00I6F8EK4,49,4.1,1330,,https://m.media-amazon.com/images/I/71Pc35Zb9qL._AC_UL320_.jpg,4.098801724729583,2.0260099642184977,1.4745670971147162
Amazon,"Colgate Gentle Gumcare Manual Toothbrush for adults - Po4 , Ultra Soft Bristles,Multicolor",https://www.amazon.in/Colgate-Slim-Soft-Sensitive-Toothbrush/dp/B081QYPKDX,149,4.3,393,,https://m.media-amazon.com/images/I/51Un5ObyRKS._AC_UL320_.jpg,4.24844125936192,1.204257030394657,1.1783547405854635
Amazon,"Colgate Slim Soft Advanced Toothbrush for adults -Multicolor,Manual,1 Piece (Ultra Soft)",https://www.amazon.in/Colgate-SlimSoft-Advanced-Toothbrush-Bristles/dp/B01MYDKDIA,120,4.2,483,,https://m.media-amazon.com/images/I/61-rHORNC+L._AC_UL320_.jpg,4.16885182232353,1.3167658130334765,1.2090870518914019
Amazon,"Oral B CrissCross Gum Care manual Toothbrush for adults (Multicolor,Medium)",https://www.amazon.in/Oral-Pro-Health-Gum-Care/dp/B00U7EEDXY,161,4.3,854,,https://m.media-amazon.com/images/I/61CFKyeM6KL._AC_UL320_.jpg,4.2936694686121735,1.1708422283618227,1.1742610021561863
Amazon,Colgate ZigZag Charcoal Soft Bristle manual Toothbrush for adults- 4 Pcs,https://www.amazon.in/Colgate-ZigZag-Charcoal-Bristle-Toothbrush/dp/B0844797JP,67,4.2,2323,,https://m.media-amazon.com/images/I/611fPa0fC+L._AC_UL320_.jpg,4.199910375253688,1.7753554926988264,1.4143911397557019
Amazon,"Colgate Super Flexi Toothbrush - Manual, Adult, Soft (Medium) Multicolor",https://www.amazon.in/Colgate-Super-Flexi-Toothbrush-Medium/dp/B08GKGCBSL,20,4.2,172,,https://m.media-amazon.com/images/I/71q3f1UVoLL._AC_UL320_.jpg,3.9749461820263665,3.0753812473006614,1.761844496463758
Amazon,"Sensodyne Toothbrush: Sensitive manual tooth brush with soft rounded bristles for adults, 1 piece,Color may vary",https://www.amazon.in/Sensodyne-Sensitive-Toothbrush-Color-Vary/dp/B00IZ6FDU8,41,4.2,867,,https://m.media-amazon.com/images/I/41CmY5psU6L._AC_UL320_.jpg,4.194114990565275,2.266371560036875,1.595852430967926
Amazon,Colgate 360° Floss-tip Medium Bristle Toothbrush - 1 Pc,https://www.amazon.in/Colgate-Toothbrush-Degree-Flosstip-Bristles/dp/B012RIMJT2,95,4.0,70,,https://m.media-amazon.com/images/I/512F1696kUL._AC_UL320_.jpg,3.3816239642707195,1.200455916939941,0.9364514383278574
Amazon,"STIM Dr Dent Aids Silky manual Toothbrush for adults (Multicolor,Pack of 3)",https://www.amazon.in/STIM-Dent-Aids-Silky-Toothbrush/dp/B07GXR7QFS,200,4.3,432,,https://m.media-amazon.com/images/I/51d0f6VfebL._AC_UL320_.jpg,4.25838674765211,1.0418682667341828,1.0985968440924503
Amazon,Oral B Cavity Defense 123 Soft Black manual Toothbrush for adults(Pack of 4),https://www.amazon.in/Oral-Cavity-Defense-Black-Toothbrush/dp/B073H63NCN,99,4.1,751,,https://m.media-amazon.com/images/I/71MkPNXPlWL._AC_UL320_.jpg,4.09094215028355,1.4226184854493864,1.2332593088233108
Amazon,"Colgate Kids 0-2 Years Toothbrush, 1 Piece",https://www.amazon.in/Colgate-Kids-Years-Toothbrush-Color/dp/B00DRDZEWG,24,4.1,1142,,https://m.media-amazon.com/images/I/51hA2XOW1rL._AC_UL320_.jpg,4.097823010907743,2.8942116189617493,1.7619970560144822
Amazon,Classic Gold New Supreme Hard manual Toothbrush for adults Pack Of 12 With Anti Bacterial Crystal Clear Cap,https://www.amazon.in/Classic-Coffee-Supreme-Toothbrushes-Bacterial/dp/B0851ZT5LJ,360,4.3,284,,https://m.media-amazon.com/images/I/51h0fC1988L._AC_UL320_.jpg,4.199928159496105,0.7659022018991297,0.9289992450571607
Amazon,"Oral B Pro Health Anti-Bacterial Toothbrush for adults -Manual,Multicolor, 1 Piece (Buy 2 Get 1 Free)",https://www.amazon.in/Oral-B-Pro-Health-Anti-Bacterial-Toothbrush/dp/B01MT1NZBX,182,4.2,485,,https://m.media-amazon.com/images/I/51XRBoTrVVL._AC_UL320_.jpg,4.169166158158968,1.0692917511682865,1.0896427971628866
Amazon,"Oral B Kids manual Toothbrush, Extra Soft (,Multicolor,Pack of 3)",https://www.amazon.in/Oral-B-Kids-Toothbrush-Extra-Soft/dp/B084LH4HWT,37,4.3,1243,,https://m.media-amazon.com/images/I/71L8gQ-1TOL._AC_UL320_.jpg,4.298352637566683,2.445028281023688,1.698755304603635
Amazon,Colgate Charcoal Gentle Deep Cleaning manual Toothbrush for adults - 4 Pieces (Slim Soft),https://www.amazon.in/Colgate-Toothbrush-Slim-Soft-Charcoal/dp/B010V82ZD0,102,4.4,7123,,https://m.media-amazon.com/images/I/61sxx22ycUL._AC_UL320_.jpg,4.399999970862368,1.5074235450831834,1.3653913936266604
Amazon,Dr.Flex Super Toothbrush with Special Filaments and Anti-Bacterial Container - Pack of 4,https://www.amazon.in/Dr-Flex-Toothbrush-Filaments-Anti-Bacterial-Container/dp/B07S3WCSJZ,199,4.1,154,,https://m.media-amazon.com/images/I/51lvQTzrDxL._AC_UL320_.jpg,3.842864391651533,0.9425648231022764,0.9429692121283519
Amazon,Oral B Cavity Defense Toothbrush 6 Pack,https://www.amazon.in/Oral-Cavity-Defense-ToothBrush-Pack/dp/B07G1H4BPZ,84,4.1,138,,https://m.media-amazon.com/images/I/7195jf6XYdL._AC_UL320_.jpg,3.8019089255354186,1.4353069005315482,1.1512269182415815
Amazon,"Colgate SlimSoft Himalayan Salt Soft Bristles Manual Toothbrush for adults, 3 Pcs (Buy2 Get1), Soft Bristles for Healthier Gums,Multicolor",https://www.amazon.in/Colgate-SlimSoft-Himalayan-Toothbrush-Healthier/dp/B092JX67T2,153,4.1,323,,https://m.media-amazon.com/images/I/51khpMw2r4S._AC_UL320_.jpg,4.0256813781291605,1.1260985258553298,1.0797281741621405
Amazon,Rusabl Bamboo biodegradable Toothbrush with Bamboo Case - Charcoal activated soft bristles Bamboo Toothbrush with a Natural and Eco Friendly Accessory (1 Pack - Adult),https://www.amazon.in/Minimo-Bamboo-Toothbrush-Case-activated/dp/B07X2TRH6D,279,4.0,666,,https://m.media-amazon.com/images/I/71QVfcAPgRL._AC_UL320_.jpg,3.987378655216302,0.8259772483210557,0.9159217293542383
Amazon,Trisa Cool Fresh Soft Toothbrush with Hygiene Box (Assorted Color),https://www.amazon.in/Trisa-Cool-Fresh-Toothbrush-Multicolor/dp/B00HRUHP2W,249,4.2,36,,https://m.media-amazon.com/images/I/51KPnAO66RS._AC_UL320_.jpg,3.0989952000000005,0.6795226490547382,0.6456686680204375
Amazon,"Colgate Toothbrush-360 Degree Flosstip for adults,Manual,Black,Pack of 1",https://www.amazon.in/Colgate-Toothbrush-360-Degree-Flosstip-Soft-Saver/dp/B012RIM5Y6,198,4.0,237,,https://m.media-amazon.com/images/I/517NSbIQBKL._AC_UL320_.jpg,3.871130748936156,0.9518926020906,0.9545939027284633
Amazon,"Colgate Gentle UltraFoam Ultra Soft Bristles Manual Toothbrush for adults, 2 Pcs, Soft Bristles for Superior Clean, Multicolor",https://www.amazon.in/Colgate-Gentle-UltraFoam-Colgate-Ultrafoam-Toothbrush/dp/B08G5J8YQP,210,4.2,6283,,https://m.media-amazon.com/images/I/51RwTYwxvsL._AC_UL320_.jpg,4.199999912574008,1.0028185079712757,1.0630343347455957
Amazon,"Colgate Kids Barbie Toothbrush, Extra Soft with Tongue Cleaner (Pack of 3)",https://www.amazon.in/Colgate-Barbie-Toothbrush-Tongue-Cleaner/dp/B097C8HJSK,179,4.4,550,,https://m.media-amazon.com/images/I/61eCy35fAkS._AC_UL320_.jpg,4.37651927971622,1.1318399975299362,1.1768150255847354
Amazon,Colgate ZigZag Neem Medium Bristle Toothbrush - 3 Pcs,https://www.amazon.in/Colgate-ZigZag-Medium-Bristle-Toothbrush/dp/B07V83N2BT,58,4.0,895,,https://m.media-amazon.com/images/I/516cJg1VJwL._AC_UL320_.jpg,3.9949551682903004,1.8150166772419492,1.3603136631512085
Amazon,"Colgate SlimSoft Turmeric Soft Bristles Manual Toothbrush for adults, 3 Pcs (Buy2 Get1), Soft Bristles to prevent Bacteria Build Up",https://www.amazon.in/Colgate-SlimSoft-Turmeric-Bristles-Toothbrush/dp/B092K2ZHRH,132,4.1,308,,https://m.media-amazon.com/images/I/51WJZUgbM5S._AC_UL320_.jpg,4.018337996473112,1.2101583592370972,1.117260402014172
Amazon,"ZECO - Bamboo Toothbrush - Premium Eco-Friendly Brushes Made in India, Charcoal Activated Soft Bristles, 4 Pc [BpA Free] Brush with Biodegradable Wooden Handle, Natural, Organic and Compostable Toothbrushes",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfYnRmOjIwMTA0MTM0NDEzMDk4OjowOjo&url=%2FZeco-Bamboo-Toothbrush-Biodegradable-Toothbrushes%2Fdp%2FB08KGL31CG%2Fref%3Dsr_1_59_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,330,4.2,474,,https://m.media-amazon.com/images/I/81lXxJ9DzCL._AC_UL320_.jpg,4.167388636044827,0.7937609690152837,0.9384166685822185
Amazon,"MAXI Angular Hard bristles Toothbrush, Multicolor (Pack of 12)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzk4NTM0MzAwNzAzODAwOjE2NzIyMzQxNDQ6c3BfYnRmOjIwMTA1ODg4ODM3NDk4OjowOjo&url=%2FMAXI-Angular-Hard-Toothbrush-Pack%2Fdp%2FB099WQDHSN%2Fref%3Dsr_1_60_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234144%26refinements%3Dp_72%253A1318476031%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,240,4.1,42,,https://m.media-amazon.com/images/I/61fpdh9jvcL._AC_UL320_.jpg,3.1345379856582696,0.7000847588958597,0.662881179809724
Amazon,"Beco Wooden Bamboo manual Toothbrush for adults with Charcoal Activated Soft Bristles | Pack of 4 | 100% Eco-Friendly, BPA Free, Biodegradable and Compostable",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTQ5NDQ4MzkyMTIzODIzOjE2NzIyMzQxNDY6c3BfYXRmX25leHQ6MjAxMDQ2MjIyNDI4OTg6OjA6Og&url=%2FToothbrush-Charcoal-Activated-Bristles-Eco-friendly%2Fdp%2FB08GS1R3PJ%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dtoothbrush%26qid%3D1672234146%26refinements%3Dp_72%253A1318476031%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,180,4.0,433,,https://m.media-amazon.com/images/I/516rQEfuR6L._AC_UL320_.jpg,3.961497116894654,1.0216586075741274,1.0120432756002475
Amazon,"Colgate Tooth Brush - Sensitive Ultra Soft, Adult, 1 Piece Pack Manual, Multicolor",https://www.amazon.in/Colgate-Tooth-Brush-Sensitive-Ultra/dp/B01JIT4RDO,50,4.0,42,,https://m.media-amazon.com/images/I/516bhNyV7IL._AC_UL320_.jpg,3.058085839666605,1.496398886293963,0.9454970979301395
Amazon,"Oral B Pro-Health Gum Care Toothbrush, Medium, Manual, Adult (Buy Two Get Two Free) Multicolor",https://www.amazon.in/Oral-Pro-Health-Care-Toothbrush-Medium/dp/B08C285ZPR,180,4.2,240,,https://m.media-amazon.com/images/I/81+w6OWJAqL._AC_UL320_.jpg,4.067588463676821,1.049019257962306,1.0529689811396346
Amazon,"Oral B Charcoal Sensitive Manual Adult Toothbrush - 3 Pieces (Extra Soft, Buy 2 Get 1)",https://www.amazon.in/Oral-Charcoal-Sensitive-Toothbrush-Pieces/dp/B08GKGVBTW,180,4.3,207,,https://m.media-amazon.com/images/I/81OELlG8ARL._AC_UL320_.jpg,4.126549254958498,1.0642250748908126,1.0759463514955374
Amazon,"Colgate Kids Batman Toothbrush, Extra Soft with Tongue Cleaner (Pack of 3)",https://www.amazon.in/Colgate-Batman-Toothbrush-Tongue-Cleaner/dp/B097C7HHTM,179,4.3,679,,https://m.media-amazon.com/images/I/61NDYvC699S._AC_UL320_.jpg,4.28717009784414,1.1087328268936503,1.1409615477559898
Amazon,"Sensodyne Expert Toothbrush With 20X Slimmer & Soft Bristles, 1 Piece (Multicolor)",https://www.amazon.in/Sensodyne-Sensitive-Toothbrush-Expert-Color/dp/B018FPEAMK,99,4.1,594,,https://m.media-amazon.com/images/I/51bLXKvjkHL._AC_UL320_.jpg,4.082181060458399,1.419571830698456,1.2292997409538728
Amazon,"Sensodyne Sensitivity & Gum Manual Toothbrush for adults with Soft Bristles & Duoflex Neck for Better Cleaning, 107.6 g,Multicolor",https://www.amazon.in/Sensodyne-Sensitivity-Toothbrush-Bristles-Cleaning/dp/B097Y74CB6,199,4.2,268,,https://m.media-amazon.com/images/I/51+PeI4jvKL._AC_UL320_.jpg,4.091166147348391,1.00346744067651,1.035823119311546
Amazon,"Sensodyne Toothbrush for adults,Manual- Sensitive (White,Buy 2 Get 1 Free) Pack",https://www.amazon.in/Sensodyne-Toothbrush-Sensitive-Free-Pack/dp/B0105Z67CY,73,4.0,38,,https://m.media-amazon.com/images/I/61G3yCL9CRL._AC_UL320_.jpg,2.9891969350532053,1.2105306914951786,0.8312454306203617
Amazon,"Colgate Kid's Extra Soft Manual Toothbrush with Tongue Cleaner - Multicolor,1 Pc",https://www.amazon.in/Colgate-Kids-Spiderman-Toothbrush-Years/dp/B00I6F88XC,50,4.3,1240,,https://m.media-amazon.com/images/I/51wOxcglN8L._AC_UL320_.jpg,4.298336913824812,2.1032851620230852,1.5755651743946186
Amazon,"Ajay Quest manual toothbrush for adults (Pack of 6 Pcs) Hard,Multcolor",https://www.amazon.in/Ajay-Quest-Pack-Pcs-Hard/dp/B08HM21WQC,125,4.3,826,,https://m.media-amazon.com/images/I/71w6rrnYnoL._AC_UL320_.jpg,4.29294895030283,1.3285668879823649,1.2506456488234248
Amazon,"Colgate sensitive Manual Toothbrushes for adults - Ultra Soft, 4 Pieces Pack, Multicolor",https://www.amazon.in/Colgate-sensitive-Toothbrushes-Ultra-Pieces/dp/B077PPQLZS,80,4.2,484,,https://m.media-amazon.com/images/I/61yb-dE1obL._AC_UL320_.jpg,4.169009469956168,1.612763161636816,1.3381506805403227
Amazon,"Oral B Sensitive Care Manual Toothbrush for adults, Extra Soft (Multicolor,Pack of 5)",https://www.amazon.in/Oral-B-Sensitive-Care-Toothbrush-Extra/dp/B084LGTB82,120,4.2,388,,https://m.media-amazon.com/images/I/71WDxRdmkBL._AC_UL320_.jpg,4.14819837125584,1.3102422522435568,1.2001130465641883
Amazon,Colgate Toothbrush - Slim Soft Charcoal Soft Bristles - 1 Piece,https://www.amazon.in/Colgate-Toothbrush-Charcoal-Bristles-Piece/dp/B00ONOZ1XA,73,4.0,192,,https://m.media-amazon.com/images/I/51jkveVl77L._AC_UL320_.jpg,3.818349975409256,1.546311580177133,1.2000824261766192
